Channel Id,Channel Url,Channel Title
UCxladMszXan-jfgzyeIMyvw,http://www.youtube.com/channel/UCxladMszXan-jfgzyeIMyvw,Rob Mulla
UCxsulrNQCGxjZ304P3IB6ZA,http://www.youtube.com/channel/UCxsulrNQCGxjZ304P3IB6ZA,Video Editor Studio
UCxuGb21IugysbNFlJ-uD4Rw,http://www.youtube.com/channel/UCxuGb21IugysbNFlJ-uD4Rw,Elliot Mosher
UCxwR36p9yhwpOO5HLrqdBPg,http://www.youtube.com/channel/UCxwR36p9yhwpOO5HLrqdBPg,Autodesk Media & Entertainment
UCy0vOyXsILxsrE7Y6M33QJw,http://www.youtube.com/channel/UCy0vOyXsILxsrE7Y6M33QJw,NICPPX
UCy1f4m64dwCwk8CBZ_vHfPg,http://www.youtube.com/channel/UCy1f4m64dwCwk8CBZ_vHfPg,CGMatter
UCyHLCerB4xP_o3e-igxe6kA,http://www.youtube.com/channel/UCyHLCerB4xP_o3e-igxe6kA,dicat_dragon
UCySDv6MwZHU-7ABHO09tlUA,http://www.youtube.com/channel/UCySDv6MwZHU-7ABHO09tlUA,TMC
UCyTdc-tsGGjFWZZAiwe6-Lg,http://www.youtube.com/channel/UCyTdc-tsGGjFWZZAiwe6-Lg,PixleLight
UCyVIzF6Uhw2KE1Y8fupEnQQ,http://www.youtube.com/channel/UCyVIzF6Uhw2KE1Y8fupEnQQ,Shyam GM
UCyZGmgoaKs7wf1q4iMojF8Q,http://www.youtube.com/channel/UCyZGmgoaKs7wf1q4iMojF8Q,zenko雷
UCyqDYVvfJRRxrAmbZ_JVOUw,http://www.youtube.com/channel/UCyqDYVvfJRRxrAmbZ_JVOUw,CB Super
UCysXflqUMpUxOf1fiqDjn6Q,http://www.youtube.com/channel/UCysXflqUMpUxOf1fiqDjn6Q,A Blackbird Called Sue
UCyvpPtJrbri5lHykFf7qwUQ,http://www.youtube.com/channel/UCyvpPtJrbri5lHykFf7qwUQ,Start with Sai 
UCz75RVbH8q2jdBJ4SnwuZZQ,http://www.youtube.com/channel/UCz75RVbH8q2jdBJ4SnwuZZQ,Blender Studio
UCzFqAVBFHiAGRFVO6pekKQA,http://www.youtube.com/channel/UCzFqAVBFHiAGRFVO6pekKQA,Prism Raven
UCzUkYRCLaWNm6MgPq6NiRhQ,http://www.youtube.com/channel/UCzUkYRCLaWNm6MgPq6NiRhQ,Molob
UCzUyasGg5A03r3zPkorqIBQ,http://www.youtube.com/channel/UCzUyasGg5A03r3zPkorqIBQ,Learn Color Grading
UCzi2-wRCFtAsD4XPN73-pDg,http://www.youtube.com/channel/UCzi2-wRCFtAsD4XPN73-pDg,RP Studios
UCzn4hUAhJIwm3zSq4DoWctw,http://www.youtube.com/channel/UCzn4hUAhJIwm3zSq4DoWctw,Adam Blue
UCzqFnIJVQ1hVI-WZ62Sir1Q,http://www.youtube.com/channel/UCzqFnIJVQ1hVI-WZ62Sir1Q,Compositing Academy





